source,url,titre,prix,type_bien,quartier,surface_m2,point_repere,vendeur,date_publication,nb_images,image_url,date_scraping,ville,nb_chambres,nb_sdb,description,page,id_unique,type_annonce,nb_vues,nb_pieces_total,meuble
lagence-mr.com,https://lagence-mr.com/bien/maison-a-louer-3/,Maison à louer,30000 MRU,,ModuleE,Non spécifié,,,Non spécifiée,,Non spécifié,2026-02-14,Nouakchott,2,Non spécifié,Non spécifié,,5248,A louer,Non spécifié,Non spécifié,Non spécifié
lagence-mr.com,https://lagence-mr.com/bien/maison-a-louer-2/,Maison à louer,60000 MRU,,Tevragh zeina,Non spécifié,,,Non spécifiée,,Non spécifié,2026-02-14,Nouakchott,5,Non spécifié,Non spécifié,,5239,A louer,Non spécifié,Non spécifié,Non spécifié
lagence-mr.com,https://lagence-mr.com/bien/villa-meublee-avec-piscine/,Villa meublée avec piscine,80000 MRU,,Las Palmas,Non spécifié,,,Non spécifiée,,Non spécifié,2026-02-14,Nouakchott,2,Non spécifié,Non spécifié,,5233,A louer,Non spécifié,Non spécifié,Non spécifié
lagence-mr.com,https://lagence-mr.com/bien/appartement-meuble-7/,Appartement meublé,70000 MRU,,ENord,Non spécifié,,,Non spécifiée,,Non spécifié,2026-02-14,Nouakchott,2,Non spécifié,Non spécifié,,5226,A louer,Non spécifié,Non spécifié,Non spécifié
lagence-mr.com,https://lagence-mr.com/bien/appartement-neuf-4/,Appartement neuf,18000 MRU,,ModuleA,Non spécifié,,,Non spécifiée,,Non spécifié,2026-02-14,Nouakchott,2,Non spécifié,Non spécifié,,5223,A louer,Non spécifié,Non spécifié,Non spécifié
lagence-mr.com,https://lagence-mr.com/bien/magnifique-complexe-dappartements/,Appartement Haut standing,60000 MRU,,FNord,Non spécifié,,,Non spécifiée,,Non spécifié,2026-02-14,Nouakchott,2,Non spécifié,Non spécifié,,5198,A louer,Non spécifié,Non spécifié,Non spécifié
lagence-mr.com,https://lagence-mr.com/bien/appartement-meuble-haut-standing/,Appartement meublé haut standing,70000 MRU,,FNord,Non spécifié,,,Non spécifiée,,Non spécifié,2026-02-14,Nouakchott,2,Non spécifié,Non spécifié,,Non spécifié,A louer,Non spécifié,Non spécifié,Non spécifié
lagence-mr.com,https://lagence-mr.com/bien/appartement-meuble-haut-standing/,Appartement meublé haut standing,70000 MRU,,FNord,Non spécifié,,,Non spécifiée,,Non spécifié,2026-02-14,Nouakchott,2,Non spécifié,Non spécifié,,5336,A louer,Non spécifié,Non spécifié,Non spécifié
lagence-mr.com,https://lagence-mr.com/bien/duplexe-meuble-a-louer/,Duplexe meublé à louer,80000 MRU,,,Non spécifié,,,Non spécifiée,,Non spécifié,2026-02-14,Nouakchott,2,Non spécifié,Non spécifié,,5256,A louer,Non spécifié,Non spécifié,Non spécifié
lagence-mr.com,https://lagence-mr.com/bien/maison-spacieuse-a-louer/,Maison spacieuse à louer,50000 MRU,,Tevragh zeina,Non spécifié,,,Non spécifiée,,Non spécifié,2026-02-14,Nouakchott,4,Non spécifié,Non spécifié,,5251,A louer,Non spécifié,Non spécifié,Non spécifié
lagence-mr.com,https://lagence-mr.com/bien/maison-a-louer-3/,Maison à louer,30000 MRU,,ModuleE,Non spécifié,,,Non spécifiée,,Non spécifié,2026-02-14,Nouakchott,2,Non spécifié,Non spécifié,,5248,A louer,Non spécifié,Non spécifié,Non spécifié
lagence-mr.com,https://lagence-mr.com/bien/maison-a-louer-2/,Maison à louer,60000 MRU,,Tevragh zeina,Non spécifié,,,Non spécifiée,,Non spécifié,2026-02-14,Nouakchott,5,Non spécifié,Non spécifié,,5239,A louer,Non spécifié,Non spécifié,Non spécifié
lagence-mr.com,https://lagence-mr.com/bien/villa-meublee-avec-piscine/,Villa meublée avec piscine,80000 MRU,,Las Palmas,Non spécifié,,,Non spécifiée,,Non spécifié,2026-02-14,Nouakchott,2,Non spécifié,Non spécifié,,5233,A louer,Non spécifié,Non spécifié,Non spécifié
lagence-mr.com,https://lagence-mr.com/bien/appartement-meuble-7/,Appartement meublé,70000 MRU,,ENord,Non spécifié,,,Non spécifiée,,Non spécifié,2026-02-14,Nouakchott,2,Non spécifié,Non spécifié,,5226,A louer,Non spécifié,Non spécifié,Non spécifié
lagence-mr.com,https://lagence-mr.com/bien/appartement-neuf-4/,Appartement neuf,18000 MRU,,ModuleA,Non spécifié,,,Non spécifiée,,Non spécifié,2026-02-14,Nouakchott,2,Non spécifié,Non spécifié,,5223,A louer,Non spécifié,Non spécifié,Non spécifié
lagence-mr.com,https://lagence-mr.com/bien/magnifique-complexe-dappartements/,Appartement Haut standing,60000 MRU,,FNord,Non spécifié,,,Non spécifiée,,Non spécifié,2026-02-14,Nouakchott,2,Non spécifié,Non spécifié,,5198,A louer,Non spécifié,Non spécifié,Non spécifié
lagence-mr.com,https://lagence-mr.com/bien/appartement-meuble-haut-standing/,Appartement meublé haut standing,70000 MRU,,FNord,Non spécifié,,,Non spécifiée,,Non spécifié,2026-02-14,Nouakchott,2,Non spécifié,Non spécifié,,Non spécifié,A louer,Non spécifié,Non spécifié,Non spécifié
lagence-mr.com,https://lagence-mr.com/bien/appartement-meuble-haut-standing/,Appartement meublé haut standing,70000 MRU,,FNord,Non spécifié,,,Non spécifiée,,Non spécifié,2026-02-14,Nouakchott,2,Non spécifié,Non spécifié,,5336,A louer,Non spécifié,Non spécifié,Non spécifié
lagence-mr.com,https://lagence-mr.com/bien/duplexe-meuble-a-louer/,Duplexe meublé à louer,80000 MRU,,,Non spécifié,,,Non spécifiée,,Non spécifié,2026-02-14,Nouakchott,2,Non spécifié,Non spécifié,,5256,A louer,Non spécifié,Non spécifié,Non spécifié
lagence-mr.com,https://lagence-mr.com/bien/maison-spacieuse-a-louer/,Maison spacieuse à louer,50000 MRU,,Tevragh zeina,Non spécifié,,,Non spécifiée,,Non spécifié,2026-02-14,Nouakchott,4,Non spécifié,Non spécifié,,5251,A louer,Non spécifié,Non spécifié,Non spécifié
lagence-mr.com,https://lagence-mr.com/bien/maison-a-louer-3/,Maison à louer,30000 MRU,,ModuleE,Non spécifié,,,Non spécifiée,,Non spécifié,2026-02-14,Nouakchott,2,Non spécifié,Non spécifié,,5248,A louer,Non spécifié,Non spécifié,Non spécifié
lagence-mr.com,https://lagence-mr.com/bien/maison-a-louer-2/,Maison à louer,60000 MRU,,Tevragh zeina,Non spécifié,,,Non spécifiée,,Non spécifié,2026-02-14,Nouakchott,5,Non spécifié,Non spécifié,,5239,A louer,Non spécifié,Non spécifié,Non spécifié
lagence-mr.com,https://lagence-mr.com/bien/villa-meublee-avec-piscine/,Villa meublée avec piscine,80000 MRU,,Las Palmas,Non spécifié,,,Non spécifiée,,Non spécifié,2026-02-14,Nouakchott,2,Non spécifié,Non spécifié,,5233,A louer,Non spécifié,Non spécifié,Non spécifié
lagence-mr.com,https://lagence-mr.com/bien/appartement-meuble-7/,Appartement meublé,70000 MRU,,ENord,Non spécifié,,,Non spécifiée,,Non spécifié,2026-02-14,Nouakchott,2,Non spécifié,Non spécifié,,5226,A louer,Non spécifié,Non spécifié,Non spécifié
lagence-mr.com,https://lagence-mr.com/bien/appartement-neuf-4/,Appartement neuf,18000 MRU,,ModuleA,Non spécifié,,,Non spécifiée,,Non spécifié,2026-02-14,Nouakchott,2,Non spécifié,Non spécifié,,5223,A louer,Non spécifié,Non spécifié,Non spécifié
lagence-mr.com,https://lagence-mr.com/bien/magnifique-complexe-dappartements/,Appartement Haut standing,60000 MRU,,FNord,Non spécifié,,,Non spécifiée,,Non spécifié,2026-02-14,Nouakchott,2,Non spécifié,Non spécifié,,5198,A louer,Non spécifié,Non spécifié,Non spécifié
afribaba.com,https://mr.afribaba.com/nouakchott/appartement-meuble-a-louer-3339.html,Appartement meuble à louer,50 000 MRO,Appartement,Non spécifié,Non spécifié,,,29 Juin 2023 - 23:28,,,2026-02-14,Nouakchott,3,Non spécifié,Non spécifié,1.0,,,,,
afribaba.com,https://mr.afribaba.com/nouakchott/superbe-duplex-a-louer-3303.html,Superbe Duplex à louer,250 000 MRO,Appartement,Non spécifié,Non spécifié,,,04 Jan 2023 - 22:12,,,2026-02-14,Nouakchott,4,Non spécifié,Non spécifié,1.0,,,,,
afribaba.com,https://mr.afribaba.com/nouakchott/appartement-meuble-3231.html,Appartement meublé,25 000 MRO,Appartement,Non spécifié,Non spécifié,,,10 Jan 2022 - 13:53,,,2026-02-14,Nouakchott,2,Non spécifié,Non spécifié,1.0,,,,,
afribaba.com,https://mr.afribaba.com/nouadhibou/location-terrain-de-4000-m2-1574.html,Location terrain de 4000 m2,Non spécifié,Terrain,Non spécifié,4000 m²,,,08 Sept 2021 - 21:56,,,2026-02-14,Nouâdhibou,Non spécifié,Non spécifié,Non spécifié,1.0,,,,,
afribaba.com,https://mr.afribaba.com/nouakchott/2-superbes-duplex-vous-attendent-3208.html,2 Superbes Duplex vous attendent,250 000 MRO,Appartement,Non spécifié,300 m²,,,20 Août 2021 - 10:52,,,2026-02-14,Nouakchott,4,Non spécifié,Non spécifié,1.0,,,,,
afribaba.com,https://mr.afribaba.com/nouakchott/terrain-a-vendre-1978.html,terrain à vendre,6 000 000 MRO,Terrain,Non spécifié,210 m²,,,19 Avril 2021 - 09:22,,,2026-02-14,Nouakchott,Non spécifié,Non spécifié,Non spécifié,1.0,,,,,
afribaba.com,https://mr.afribaba.com/nouakchott/maisons-villas-duplex-a-vendre-ventes-immobilieres-3182.html,"Maisons,villas,duplex à vendre - ventes immobiliéres",Non spécifié,Villa,Non spécifié,Non spécifié,,,06 Mars 2021 - 13:27,,,2026-02-14,Nouakchott,Non spécifié,Non spécifié,Non spécifié,1.0,,,,,
afribaba.com,https://mr.afribaba.com/nouadhibou/--3023.html,قطعة ارضية للبيع,600 000 MRO,Terrain,Non spécifié,Non spécifié,,,29 Sept 2019 - 16:07,,,2026-02-14,Nouâdhibou,Non spécifié,Non spécifié,Non spécifié,1.0,,,,,
afribaba.com,https://mr.afribaba.com/nouadhibou/avis-de-vente-2993.html,Avis de vente,Non spécifié,Villa,Non spécifié,100 m²,,,17 Juil 2019 - 17:53,,,2026-02-14,Nouâdhibou,Non spécifié,Non spécifié,Non spécifié,1.0,,,,,
afribaba.com,Non spécifié,Non spécifié,6 000 000 MRO,Appartement,Non spécifié,Non spécifié,,,Non spécifiée,,,2026-02-14,Nouakchott,4,Non spécifié,Non spécifié,1.0,,,,,
afribaba.com,https://mr.afribaba.com/nouakchott/terrain-a-vendre-2930.html,Terrain à vendre,Non spécifié,Terrain,Non spécifié,151 m²,,,30 Mars 2019 - 13:56,,,2026-02-14,Nouakchott,Non spécifié,Non spécifié,Non spécifié,2.0,,,,,
afribaba.com,https://mr.afribaba.com/nouakchott/terrain-avec-bonne-position-2766.html,Terrain avec bonne position,2 500 000 MRO,Terrain,Non spécifié,Non spécifié,,,21 Oct 2018 - 18:03,,,2026-02-14,Nouakchott,Non spécifié,Non spécifié,Non spécifié,2.0,,,,,
afribaba.com,https://mr.afribaba.com/nouakchott/tres-joli-appartement-meuble-a-louer-1362.html,Très joli appartement meublé à louer,300 000 MRO,Appartement,Non spécifié,Non spécifié,,,12 Mai 2017 - 10:52,,,2026-02-14,Nouakchott,Non spécifié,Non spécifié,Non spécifié,2.0,,,,,
afribaba.com,https://mr.afribaba.com/nouakchott/appartement-meublee--1207.html,appartement meublée,12 000 MRO,Appartement,Non spécifié,Non spécifié,,,08 Fév 2017 - 11:02,,,2026-02-14,Nouakchott,Non spécifié,Non spécifié,Non spécifié,2.0,,,,,
afribaba.com,https://mr.afribaba.com/nouakchott/vente-et-location-1958.html,vente et location,20 MRO,Villa,Non spécifié,500 m²,,,05 Déc 2016 - 14:02,,,2026-02-14,Nouakchott,Non spécifié,Non spécifié,Non spécifié,2.0,,,,,
afribaba.com,https://mr.afribaba.com/nouakchott/appartement-meuble-a-louer-a-tevrgh-zeina-1378.html,appartement meublé à louer à Tevrgh zeina,12 MRO,Appartement,Non spécifié,Non spécifié,,,23 Nov 2016 - 10:09,,,2026-02-14,Nouakchott,Non spécifié,Non spécifié,Non spécifié,2.0,,,,,
afribaba.com,https://mr.afribaba.com/nouakchott/vente-de-terrain-2095.html,vente de terrain,1 200 000 MRO,Terrain,Non spécifié,Non spécifié,,,04 Sept 2016 - 09:57,,,2026-02-14,Nouakchott,Non spécifié,Non spécifié,Non spécifié,2.0,,,,,
afribaba.com,https://mr.afribaba.com/nouakchott/boutique-a-louer-2054.html,Boutique a louer,50 000 MRO,Appartement,Non spécifié,Non spécifié,,,02 Août 2016 - 21:24,,,2026-02-14,Nouakchott,Non spécifié,Non spécifié,Non spécifié,2.0,,,,,
afribaba.com,https://mr.afribaba.com/kaedi/--2032.html,بيع قطعة أرضيةفي ولاية كيهيدي,1 000 000 MRO,Terrain,Non spécifié,Non spécifié,,,15 Juil 2016 - 14:43,,,2026-02-14,Nouakchott,Non spécifié,Non spécifié,Non spécifié,2.0,,,,,
afribaba.com,Non spécifié,Non spécifié,6 000 000 MRO,Appartement,Non spécifié,Non spécifié,,,Non spécifiée,,,2026-02-14,Nouakchott,4,Non spécifié,Non spécifié,2.0,,,,,
afribaba.com,https://mr.afribaba.com/nouakchott/studio-meuble-a-louer-1340.html,Studio meublé à louer,180 000 MRO,Studio,Non spécifié,Non spécifié,,,04 Juil 2016 - 11:16,,,2026-02-14,Nouakchott,Non spécifié,Non spécifié,Non spécifié,3.0,,,,,
afribaba.com,https://mr.afribaba.com/nouakchott/grand-appartement-meuble-a-louer-1377.html,Grand appartement meublé à louer,280 000 MRO,Appartement,Non spécifié,Non spécifié,,,09 Mars 2016 - 09:19,,,2026-02-14,Nouakchott,2,2,Non spécifié,3.0,,,,,
afribaba.com,https://mr.afribaba.com/nouakchott/--1648.html,أرض للبيع بتقسيم مطار نواكشوط القديم,1 600 000 MRO,Terrain,Non spécifié,Non spécifié,,,02 Jan 2016 - 13:46,,,2026-02-14,Nouakchott,Non spécifié,Non spécifié,Non spécifié,3.0,,,,,
afribaba.com,https://mr.afribaba.com/nouakchott/immenble-neuf-a-louer-1334.html,immenble neuf à louer,3 800 000 MRO,Appartement,Non spécifié,Non spécifié,,,19 Sept 2015 - 19:33,,,2026-02-14,Nouakchott,9,Non spécifié,Non spécifié,3.0,,,,,
afribaba.com,https://mr.afribaba.com/nouakchott/super-appartement-meublee-a-louer-1019.html,SUPER APPARTEMENT MEUBLEE A LOUER,150 000 MRO,Appartement,Non spécifié,Non spécifié,,,21 Août 2015 - 18:40,,,2026-02-14,Nouakchott,Non spécifié,Non spécifié,Non spécifié,3.0,,,,,
afribaba.com,Non spécifié,Non spécifié,6 000 000 MRO,Appartement,Non spécifié,Non spécifié,,,Non spécifiée,,,2026-02-14,Nouakchott,4,Non spécifié,Non spécifié,3.0,,,,,
mauri-home.com,Non spécifié,Belle Villa avec Étage et Jardin dans Quartier Résidentiel Sécurisé,80000 MRU,,Ilot B,1104 m²,,,Non spécifiée,,https://wsrv.nl/?url=https%3A%2F%2Fkbdfnmbqgilwqxabcwdp.supabase.co%2Fstorage%2Fv1%2Fobject%2Fpublic%2Flisting-photos%2F1770931627603-afk21v.jpg&w=500&q=85&output=webp,2026-02-14,Nouakchott,4,4,,,,Location,,,
mauri-home.com,Non spécifié,Appartements T2 entièrement équipés.,63000 MRU,,Ilot F Nord,Non spécifié,,,Non spécifiée,,https://wsrv.nl/?url=https%3A%2F%2Flagence-mr.com%2Fwp-content%2Fuploads%2F2024%2F02%2F1-1.jpg&w=500&q=85&output=webp,2026-02-14,Nouakchott,1,1,,,,Location,,,
mauri-home.com,Non spécifié,Studio à louer,18000 MRU,,Ilot F Nord,Non spécifié,,,Non spécifiée,,https://wsrv.nl/?url=https%3A%2F%2Flagence-mr.com%2Fwp-content%2Fuploads%2F2024%2F01%2F01-1.png&w=500&q=85&output=webp,2026-02-14,Nouakchott,1,1,,,,Location,,,
mauri-home.com,Non spécifié,Duplex neuf meublé,45000 MRU,,Ilot F Nord,Non spécifié,,,Non spécifiée,,https://wsrv.nl/?url=https%3A%2F%2Flagence-mr.com%2Fwp-content%2Fuploads%2F2023%2F12%2F76EF601E-0C73-4EE1-B010-19A2BBD7EBA7.jpeg&w=500&q=85&output=webp,2026-02-14,Nouakchott,2,3,,,,Location,,,
mauri-home.com,Non spécifié,Maison à louer,30000 MRU,,Ilot F Nord,Non spécifié,,,Non spécifiée,,https://wsrv.nl/?url=https%3A%2F%2Flagence-mr.com%2Fwp-content%2Fuploads%2F2025%2F05%2FCapture-decran-2025-05-26-a-10.55.01.png&w=500&q=85&output=webp,2026-02-14,Nouakchott,2,2,,,,Location,,,
mauri-home.com,Non spécifié,Appartement neuf,20000 MRU,,Ilot F Nord,100 m²,,,Non spécifiée,,https://wsrv.nl/?url=https%3A%2F%2Flagence-mr.com%2Fwp-content%2Fuploads%2F2023%2F12%2F32BE618E-8DE3-4033-909E-51005EE74B3E.jpeg&w=500&q=85&output=webp,2026-02-14,Nouakchott,2,3,,,,Location,,,
mauri-home.com,Non spécifié,Résidence exclusive,320000 MRU,,Ilot F Nord,1400 m²,,,Non spécifiée,,https://wsrv.nl/?url=https%3A%2F%2Flagence-mr.com%2Fwp-content%2Fuploads%2F2023%2F11%2F072D581B-A853-4837-B151-6980581CF512.jpeg&w=500&q=85&output=webp,2026-02-14,Nouakchott,2,9,,,,Location,,,
mauri-home.com,Non spécifié,Charmante maison,29000 MRU,,Ilot F Nord,Non spécifié,,,Non spécifiée,,https://wsrv.nl/?url=https%3A%2F%2Flagence-mr.com%2Fwp-content%2Fuploads%2F2025%2F05%2FIMG_8103.jpeg&w=500&q=85&output=webp,2026-02-14,Nouakchott,3,4,,,,Location,,,
mauri-home.com,Non spécifié,Duplex meublé,92000 MRU,,Ilot F Nord,Non spécifié,,,Non spécifiée,,https://wsrv.nl/?url=https%3A%2F%2Flagence-mr.com%2Fwp-content%2Fuploads%2F2024%2F01%2F79BE469F-83C3-4A6D-A497-28A44EF005A9.jpeg&w=500&q=85&output=webp,2026-02-14,Nouakchott,3,3,,,,Location,,,
mauri-home.com,Non spécifié,Appartement meublé haut standing,70000 MRU,,Ilot F Nord,Non spécifié,,,Non spécifiée,,https://wsrv.nl/?url=https%3A%2F%2Flagence-mr.com%2Fwp-content%2Fuploads%2F2025%2F07%2FPicture-86066927-1.jpg&w=500&q=85&output=webp,2026-02-14,Nouakchott,2,2,,,,Location,,,
mauri-home.com,Non spécifié,Splendide Villa a louer,160000 MRU,,Ilot F Nord,400 m²,,,Non spécifiée,,https://wsrv.nl/?url=https%3A%2F%2Flagence-mr.com%2Fwp-content%2Fuploads%2F2024%2F02%2F17.png&w=500&q=85&output=webp,2026-02-14,Nouakchott,3,4,,,,Location,,,
mauri-home.com,Non spécifié,Villa avec piscine,120000 MRU,,Ilot F Nord,Non spécifié,,,Non spécifiée,,https://wsrv.nl/?url=https%3A%2F%2Flagence-mr.com%2Fwp-content%2Fuploads%2F2023%2F11%2F7463C22D-44BA-48C5-8FB1-DDCBE4A19800.jpeg&w=500&q=85&output=webp,2026-02-14,Nouakchott,3,3,,,,Location,,,
mauri-home.com,Non spécifié,Villa d'exception,30000 MRU,,Ilot F Nord,1400 m²,,,Non spécifiée,,https://wsrv.nl/?url=https%3A%2F%2Flagence-mr.com%2Fwp-content%2Fuploads%2F2023%2F11%2FBD646042-95D3-406F-ACBF-7E115C44D7F1.jpeg&w=500&q=85&output=webp,2026-02-14,Nouakchott,6,6,,,,Location,,,
mauri-home.com,Non spécifié,Magnifique Villa meublée,120000 MRU,,Ilot F Nord,800 m²,,,Non spécifiée,,https://wsrv.nl/?url=https%3A%2F%2Flagence-mr.com%2Fwp-content%2Fuploads%2F2023%2F12%2FIMG_7788.jpg&w=500&q=85&output=webp,2026-02-14,Nouakchott,2,5,,,,Location,,,
mauri-home.com,Non spécifié,Villa meublée avec piscine,80000 MRU,,Ilot F Nord,Non spécifié,,,Non spécifiée,,https://wsrv.nl/?url=https%3A%2F%2Flagence-mr.com%2Fwp-content%2Fuploads%2F2025%2F05%2FCapture-decran-2025-05-15-a-12.57.16.png&w=500&q=85&output=webp,2026-02-14,Nouakchott,2,3,,,,Location,,,
mauri-home.com,Non spécifié,Superbe maison à louer,100000 MRU,,Ilot F Nord,400 m²,,,Non spécifiée,,https://wsrv.nl/?url=https%3A%2F%2Flagence-mr.com%2Fwp-content%2Fuploads%2F2024%2F02%2F17.jpg&w=500&q=85&output=webp,2026-02-14,Nouakchott,3,3,,,,Location,,,
