source,url,titre,prix,type_bien,quartier,surface_m2,point_repere,vendeur,date_publication,nb_images,image_url,date_scraping,ville,nb_chambres,nb_sdb,description,page,id_unique,type_annonce,nb_vues,nb_pieces_total,meuble
mauri-home.com,Non spécifié,Maison Meublée,90000 MRU,,Ilot F Nord,Non spécifié,,,Non spécifiée,,https://wsrv.nl/?url=https%3A%2F%2Flagence-mr.com%2Fwp-content%2Fuploads%2F2024%2F01%2F4.jpg&w=500&q=85&output=webp,2026-02-14,Nouakchott,3,2,,,,Location,,,
mauri-home.com,Non spécifié,Immeuble R+2,300000 MRU,,Ilot F Nord,580 m²,,,Non spécifiée,,https://wsrv.nl/?url=https%3A%2F%2Flagence-mr.com%2Fwp-content%2Fuploads%2F2023%2F12%2FIMG_8014.jpg&w=500&q=85&output=webp,2026-02-14,Nouakchott,2,10,,,,Location,,,
mauri-home.com,Non spécifié,Appartement meublé,70000 MRU,,Ilot F Nord,Non spécifié,,,Non spécifiée,,https://wsrv.nl/?url=https%3A%2F%2Flagence-mr.com%2Fwp-content%2Fuploads%2F2025%2F05%2FCapture-decran-2025-05-15-a-12.46.10.png&w=500&q=85&output=webp,2026-02-14,Nouakchott,2,2,,,,Location,,,
mauri-home.com,Non spécifié,Appartement neuf meublé,35000 MRU,,Ilot F Nord,150 m²,,,Non spécifiée,,https://wsrv.nl/?url=https%3A%2F%2Flagence-mr.com%2Fwp-content%2Fuploads%2F2023%2F12%2F02277245-17CB-4085-BA41-9019CEBEE3E7.jpeg&w=500&q=85&output=webp,2026-02-14,Nouakchott,2,2,,,,Location,,,
mauri-home.com,Non spécifié,Appartement meublé,37000 MRU,,Ilot F Nord,70 m²,,,Non spécifiée,,https://wsrv.nl/?url=https%3A%2F%2Flagence-mr.com%2Fwp-content%2Fuploads%2F2024%2F01%2F052D38C8-71E5-4206-A313-32836FC17CF3.jpeg&w=500&q=85&output=webp,2026-02-14,Nouakchott,1,2,,,,Location,,,
mauri-home.com,Non spécifié,Appartement à E-Nord,21000 MRU,,Ilot F Nord,Non spécifié,,,Non spécifiée,,https://wsrv.nl/?url=https%3A%2F%2Flagence-mr.com%2Fwp-content%2Fuploads%2F2023%2F11%2FD0AF01D2-F534-40CD-9E90-508379C4D8FC.jpg&w=500&q=85&output=webp,2026-02-14,Nouakchott,2,2,,,,Location,,,
mauri-home.com,Non spécifié,Villa meublée avec piscine,85000 MRU,,Ilot F Nord,Non spécifié,,,Non spécifiée,,https://wsrv.nl/?url=https%3A%2F%2Flagence-mr.com%2Fwp-content%2Fuploads%2F2024%2F02%2F11-1.png&w=500&q=85&output=webp,2026-02-14,Nouakchott,3,6,,,,Location,,,
mauri-home.com,Non spécifié,Studio meublé,37000 MRU,,Ilot F Nord,60 m²,,,Non spécifiée,,https://wsrv.nl/?url=https%3A%2F%2Flagence-mr.com%2Fwp-content%2Fuploads%2F2024%2F01%2F6E1AA7C3-4CEF-4EEA-B006-D818598B3724.jpeg&w=500&q=85&output=webp,2026-02-14,Nouakchott,1,2,,,,Location,,,
mauri-home.com,Non spécifié,Appartement neuf,18000 MRU,,Ilot F Nord,Non spécifié,,,Non spécifiée,,https://wsrv.nl/?url=https%3A%2F%2Flagence-mr.com%2Fwp-content%2Fuploads%2F2025%2F05%2FCapture-decran-2025-05-15-a-12.32.33.png&w=500&q=85&output=webp,2026-02-14,Nouakchott,2,1,,,,Location,,,
mauri-home.com,Non spécifié,Résidence à louer,130000 MRU,,Ilot F Nord,600 m²,,,Non spécifiée,,https://wsrv.nl/?url=https%3A%2F%2Flagence-mr.com%2Fwp-content%2Fuploads%2F2024%2F01%2F5.png&w=500&q=85&output=webp,2026-02-14,Nouakchott,2,12,,,,Location,,,
mauri-home.com,Non spécifié,Duplex meublé,92000 MRU,,Ilot F Nord,Non spécifié,,,Non spécifiée,,https://wsrv.nl/?url=https%3A%2F%2Flagence-mr.com%2Fwp-content%2Fuploads%2F2024%2F01%2F6C80A2D5-D5A0-42E2-B9A9-CE83AFCEE367.jpeg&w=500&q=85&output=webp,2026-02-14,Nouakchott,3,3,,,,Location,,,
mauri-home.com,Non spécifié,Duplex meublé neuf,45000 MRU,,Ilot F Nord,Non spécifié,,,Non spécifiée,,https://wsrv.nl/?url=https%3A%2F%2Flagence-mr.com%2Fwp-content%2Fuploads%2F2023%2F12%2FAB45BA04-0004-464B-B7E3-D6765A039F0C.jpeg&w=500&q=85&output=webp,2026-02-14,Nouakchott,2,3,,,,Location,,,
mauri-home.com,Non spécifié,Maison spacieuse à louer,50000 MRU,,Ilot F Nord,Non spécifié,,,Non spécifiée,,https://wsrv.nl/?url=https%3A%2F%2Flagence-mr.com%2Fwp-content%2Fuploads%2F2025%2F05%2FCapture-decran-2025-05-26-a-11.19.31.png&w=500&q=85&output=webp,2026-02-14,Nouakchott,4,2,,,,Location,,,
mauri-home.com,Non spécifié,Villa meublée,60000 MRU,,Ilot F Nord,Non spécifié,,,Non spécifiée,,https://wsrv.nl/?url=https%3A%2F%2Flagence-mr.com%2Fwp-content%2Fuploads%2F2024%2F01%2F233C63FF-59B5-4856-802D-2F7EC67BD13B.jpeg&w=500&q=85&output=webp,2026-02-14,Nouakchott,3,4,,,,Location,,,
mauri-home.com,Non spécifié,"Duplex Meublé, Route de Nouadhibou",30000 MRU,,Ilot F Nord,Non spécifié,,,Non spécifiée,,https://wsrv.nl/?url=https%3A%2F%2Flagence-mr.com%2Fwp-content%2Fuploads%2F2024%2F01%2F09-1.png&w=500&q=85&output=webp,2026-02-14,Nouakchott,3,4,,,,Location,,,
mauri-home.com,Non spécifié,Appartement meublé,35000 MRU,,Ilot F Nord,Non spécifié,,,Non spécifiée,,https://wsrv.nl/?url=https%3A%2F%2Flagence-mr.com%2Fwp-content%2Fuploads%2F2023%2F11%2F719A84D0-0080-4D22-A604-678797A3B942.jpeg&w=500&q=85&output=webp,2026-02-14,Nouakchott,2,2,,,,Location,,,
mauri-home.com,Non spécifié,Résidence d'appartements meublés,30000 MRU,,Ilot F Nord,Non spécifié,,,Non spécifiée,,https://wsrv.nl/?url=https%3A%2F%2Flagence-mr.com%2Fwp-content%2Fuploads%2F2023%2F12%2F87D91E2C-70D5-48A4-A367-58A672016816.jpeg&w=500&q=85&output=webp,2026-02-14,Nouakchott,2,18,,,,Location,,,
mauri-home.com,Non spécifié,Maison à louer,60000 MRU,,Ilot F Nord,Non spécifié,,,Non spécifiée,,https://wsrv.nl/?url=https%3A%2F%2Flagence-mr.com%2Fwp-content%2Fuploads%2F2025%2F05%2FCapture-decran-2025-05-26-a-10.46.29.png&w=500&q=85&output=webp,2026-02-14,Nouakchott,5,2,,,,Location,,,
mauri-home.com,Non spécifié,Duplexe meublé à louer,80000 MRU,,Ilot F Nord,Non spécifié,,,Non spécifiée,,https://wsrv.nl/?url=https%3A%2F%2Flagence-mr.com%2Fwp-content%2Fuploads%2F2025%2F05%2FCapture-decran-2025-05-26-a-11.45.44.png&w=500&q=85&output=webp,2026-02-14,Nouakchott,2,2,,,,Location,,,
mauri-home.com,Non spécifié,Duplex meublé,92000 MRU,,Ilot F Nord,Non spécifié,,,Non spécifiée,,https://wsrv.nl/?url=https%3A%2F%2Flagence-mr.com%2Fwp-content%2Fuploads%2F2024%2F01%2F52FCBB5B-3765-44D2-BC2C-CACDE6DE5F0F.jpeg&w=500&q=85&output=webp,2026-02-14,Nouakchott,3,3,,,,Location,,,
mauri-home.com,Non spécifié,Propriété d'exception,30000 MRU,,Ilot F Nord,Non spécifié,,,Non spécifiée,,https://wsrv.nl/?url=https%3A%2F%2Flagence-mr.com%2Fwp-content%2Fuploads%2F2024%2F01%2FIMG_9975.jpg&w=500&q=85&output=webp,2026-02-14,Nouakchott,2,10,,,,Location,,,
mauri-home.com,Non spécifié,Appartement Haut standing,60000 MRU,,Ilot F Nord,Non spécifié,,,Non spécifiée,,https://wsrv.nl/?url=https%3A%2F%2Flagence-mr.com%2Fwp-content%2Fuploads%2F2025%2F05%2FCapture-decran-2025-05-15-a-10.32.57.png&w=500&q=85&output=webp,2026-02-14,Nouakchott,2,2,,,,Location,,,
mauri-home.com,Non spécifié,Appartement neuf à louer,90000 MRU,,Ilot F Nord,300 m²,,,Non spécifiée,,https://wsrv.nl/?url=https%3A%2F%2Flagence-mr.com%2Fwp-content%2Fuploads%2F2024%2F03%2F10.jpg&w=500&q=85&output=webp,2026-02-14,Nouakchott,2,3,,,,Location,,,
mauri-home.com,Non spécifié,Maison neuve,60000 MRU,,Ilot F Nord,Non spécifié,,,Non spécifiée,,https://wsrv.nl/?url=https%3A%2F%2Flagence-mr.com%2Fwp-content%2Fuploads%2F2023%2F12%2F29C3DA5E-2EB8-4B53-9EA1-8412E0CF485A.jpeg&w=500&q=85&output=webp,2026-02-14,Nouakchott,4,4,,,,Location,,,
mauri-home.com,Non spécifié,Duplex meublé neuf,45000 MRU,,Ilot F Nord,Non spécifié,,,Non spécifiée,,https://wsrv.nl/?url=https%3A%2F%2Flagence-mr.com%2Fwp-content%2Fuploads%2F2023%2F11%2FC02270A6-893E-4D7F-B51C-1502AC4B1D62.png&w=500&q=85&output=webp,2026-02-14,Nouakchott,2,3,,,,Location,,,
mauri-home.com,Non spécifié,Appartement résidentiel,20000 MRU,,Ilot F Nord,Non spécifié,,,Non spécifiée,,https://wsrv.nl/?url=https%3A%2F%2Flagence-mr.com%2Fwp-content%2Fuploads%2F2024%2F01%2F2-1.jpg&w=500&q=85&output=webp,2026-02-14,Nouakchott,2,2,,,,Location,,,
mauri-home.com,Non spécifié,Duplex meublé,45000 MRU,,Ilot F Nord,Non spécifié,,,Non spécifiée,,https://wsrv.nl/?url=https%3A%2F%2Flagence-mr.com%2Fwp-content%2Fuploads%2F2023%2F12%2F77D4D9F0-7953-4741-B9BD-862BB730FFA6.jpeg&w=500&q=85&output=webp,2026-02-14,Nouakchott,2,3,,,,Location,,,
mauri-home.com,Non spécifié,Maison zone des Ambassades,40000 MRU,,Ilot F Nord,Non spécifié,,,Non spécifiée,,https://wsrv.nl/?url=https%3A%2F%2Flagence-mr.com%2Fwp-content%2Fuploads%2F2023%2F12%2FIMG_6830.jpg&w=500&q=85&output=webp,2026-02-14,Nouakchott,3,4,,,,Location,,,
mauri-home.com,Non spécifié,Villa neuve avec piscine,150000 MRU,,Ilot F Nord,Non spécifié,,,Non spécifiée,,https://wsrv.nl/?url=https%3A%2F%2Flagence-mr.com%2Fwp-content%2Fuploads%2F2023%2F11%2FE72AFC4E-A65A-48BF-A8CA-D9FD5CA8569A.jpeg&w=500&q=85&output=webp,2026-02-14,Nouakchott,4,4,,,,Location,,,
mauri-home.com,Non spécifié,Chambre à loué dans un appartement vers hotel EMIRA,3000 MRU,,Tevragh Zeina,Non spécifié,,,Non spécifiée,,https://wsrv.nl/?url=https%3A%2F%2Funtoitenrim.com%2Fimages%2Fannonces%2F68b1bc99ed4b0_main.PNG&w=500&q=85&output=webp,2026-02-14,Nouakchott,1,1,,,,Location,,,
mauri-home.com,Non spécifié,فرصة ديبلكس للأجار قرب مصحة بن سينا,25000 MRU,,Tevragh Zeina,Non spécifié,,,Non spécifiée,,https://wsrv.nl/?url=https%3A%2F%2Fvoursa-prod.s3.amazonaws.com%2Fimages%2F1769880765462_1000405566.jpg&w=500&q=85&output=webp,2026-02-14,Nouakchott,7,4,,,,Location,,,
mauri-home.com,Non spécifié,شقق سكنية للأجار,38000 MRU,,Tevragh Zeina,Non spécifié,,,Non spécifiée,,https://wsrv.nl/?url=https%3A%2F%2Fvoursa-prod.s3.amazonaws.com%2Fimages%2F1769781679019_IMG_3900.jpeg&w=500&q=85&output=webp,2026-02-14,Nouakchott,1,1,,,,Location,,,
mauri-home.com,Non spécifié,STUDIO A LOUER,8000 MRU,,Tevragh Zeina,Non spécifié,,,Non spécifiée,,https://wsrv.nl/?url=https%3A%2F%2Funtoitenrim.com%2Fimages%2Fannonces%2F689caaa09998f_main.jpeg&w=500&q=85&output=webp,2026-02-14,Nouakchott,1,1,,,,Location,,,
mauri-home.com,Non spécifié,أبرتماه للإيجار في الصكوك أجديد مافات أندخل,12000 MRU,,Tevragh Zeina,Non spécifié,,,Non spécifiée,,https://wsrv.nl/?url=https%3A%2F%2Fvoursa-prod.s3.amazonaws.com%2Fimages%2F1769856377507_1000406062.jpg&w=500&q=85&output=webp,2026-02-14,Nouakchott,2,2,,,,Location,,,
mauri-home.com,Non spécifié,شقة للأجار قرب طريق نواذيب فاتح عل كدروه,18000 MRU,,Tevragh Zeina,Non spécifié,,,Non spécifiée,,https://wsrv.nl/?url=https%3A%2F%2Fvoursa-prod.s3.amazonaws.com%2Fimages%2F1769856472231_1000405328.jpg&w=500&q=85&output=webp,2026-02-14,Nouakchott,3,2,,,,Location,,,
mauri-home.com,Non spécifié,NOUVELLE MAISON EN VENTE - ETAGE R+1,18000000 MRU,,Tevragh Zeina,300 m²,,,Non spécifiée,,https://wsrv.nl/?url=https%3A%2F%2Funtoitenrim.com%2Fimages%2Fannonces%2F688034656e685_main.jpg&w=500&q=85&output=webp,2026-02-14,Nouakchott,2,1,,,,Location,,,
mauri-home.com,Non spécifié,STUDIO A LOUER,4500 MRU,,Tevragh Zeina,Non spécifié,,,Non spécifiée,,https://wsrv.nl/?url=https%3A%2F%2Funtoitenrim.com%2Fimages%2Fannonces%2F689ca894cdc32_main.jpeg&w=500&q=85&output=webp,2026-02-14,Nouakchott,1,1,,,,Location,,,
mauri-home.com,Non spécifié,Appartement à louer à Cité Plage,10000 MRU,,Cité Plage,Non spécifié,,,Non spécifiée,,https://wsrv.nl/?url=https%3A%2F%2Funtoitenrim.com%2Fimages%2Fannonces%2F68f2bd40a59f7_main.png&w=500&q=85&output=webp,2026-02-14,Nouakchott,2,1,,,,Location,,,
mauri-home.com,Non spécifié,Appartement à louer à Cité Plage,20000 MRU,,Cité Plage,Non spécifié,,,Non spécifiée,,https://wsrv.nl/?url=https%3A%2F%2Funtoitenrim.com%2Fimages%2Fannonces%2F68f2bc64953a7_main.png&w=500&q=85&output=webp,2026-02-14,Nouakchott,4,1,,,,Location,,,
mauri-home.com,Non spécifié,MAGASIN A LOUER,5000 MRU,,Tevragh Zeina,Non spécifié,,,Non spécifiée,,https://wsrv.nl/?url=https%3A%2F%2Funtoitenrim.com%2Fimages%2Fannonces%2F68c415f7e2d2b_main.png&w=500&q=85&output=webp,2026-02-14,Nouakchott,1,1,,,,Location,,,
mauri-home.com,Non spécifié,ETAGE EN VENTE,3500000 MRU,,Tevragh Zeina,300 m²,,,Non spécifiée,,https://wsrv.nl/?url=https%3A%2F%2Funtoitenrim.com%2Fimages%2Fannonces%2F68c41023a89ba_main.jpg&w=500&q=85&output=webp,2026-02-14,Nouakchott,3,1,,,,Location,,,
mauri-home.com,Non spécifié,VILLA DUPLEX A LOUER,45000 MRU,,Tevragh Zeina,Non spécifié,,,Non spécifiée,,https://wsrv.nl/?url=https%3A%2F%2Funtoitenrim.com%2Fimages%2Fannonces%2F689a74930ce61_main.jpeg&w=500&q=85&output=webp,2026-02-14,Nouakchott,2,1,,,,Location,,,
mauri-home.com,Non spécifié,VILLA DUPLEX MEUBLEE A LOUER,150000 MRU,,Tevragh Zeina,Non spécifié,,,Non spécifiée,,https://wsrv.nl/?url=https%3A%2F%2Funtoitenrim.com%2Fimages%2Fannonces%2F6875ac595f39b_main.jpeg&w=500&q=85&output=webp,2026-02-14,Nouakchott,1,1,,,,Location,,,
mauri-home.com,Non spécifié,VILLA DUPLEX A LOUER,40000 MRU,,Tevragh Zeina,Non spécifié,,,Non spécifiée,,https://wsrv.nl/?url=https%3A%2F%2Funtoitenrim.com%2Fimages%2Fannonces%2F689a4bebbb96e_main.jpeg&w=500&q=85&output=webp,2026-02-14,Nouakchott,5,1,,,,Location,,,
mauri-home.com,Non spécifié,للإيجار للمؤسسات,60000 MRU,,Tevragh Zeina,Non spécifié,,,Non spécifiée,,https://wsrv.nl/?url=https%3A%2F%2Fvoursa-prod.s3.amazonaws.com%2Fimages%2F1770578345845_1000292793.jpg&w=500&q=85&output=webp,2026-02-14,Nouakchott,1,1,,,,Location,,,
mauri-home.com,Non spécifié,APPARTEMENT MEUBLE A LOUER,4000 MRU,,Tevragh Zeina,Non spécifié,,,Non spécifiée,,https://wsrv.nl/?url=https%3A%2F%2Funtoitenrim.com%2Fimages%2Fannonces%2F68802e4822758_main.jpg&w=500&q=85&output=webp,2026-02-14,Nouakchott,1,1,,,,Location,,,
mauri-home.com,Non spécifié,VILLA DUPLEX A LOUER,180000 MRU,,Tevragh Zeina,Non spécifié,,,Non spécifiée,,https://wsrv.nl/?url=https%3A%2F%2Funtoitenrim.com%2Fimages%2Fannonces%2F68633f828939f_main.jpg&w=500&q=85&output=webp,2026-02-14,Nouakchott,4,1,,,,Location,,,
mauri-home.com,Non spécifié,VILLA DUPLEX MEUBLEE A LOUER,70000 MRU,,Tevragh Zeina,Non spécifié,,,Non spécifiée,,https://wsrv.nl/?url=https%3A%2F%2Funtoitenrim.com%2Fimages%2Fannonces%2F6875afb1cf46f_main.jpeg&w=500&q=85&output=webp,2026-02-14,Nouakchott,3,1,,,,Location,,,
mauri-home.com,Non spécifié,VILLA DUPLEX MEUBLEE A LOUER,200000 MRU,,Tevragh Zeina,Non spécifié,,,Non spécifiée,,https://wsrv.nl/?url=https%3A%2F%2Funtoitenrim.com%2Fimages%2Fannonces%2F68633ce6d8bca_main.jpg&w=500&q=85&output=webp,2026-02-14,Nouakchott,6,1,,,,Location,,,
mauri-home.com,Non spécifié,MAISON EN VENTE AVEC TITRE FONCIER,5600000 MRU,,Tevragh Zeina,Non spécifié,,,Non spécifiée,,https://wsrv.nl/?url=https%3A%2F%2Funtoitenrim.com%2Fimages%2Fannonces%2F6866c219557ae_main.jpeg&w=500&q=85&output=webp,2026-02-14,Nouakchott,1,1,,,,Location,,,
mauri-home.com,Non spécifié,VILLA DUPLEX A LOUER,150000 MRU,,Tevragh Zeina,Non spécifié,,,Non spécifiée,,https://wsrv.nl/?url=https%3A%2F%2Funtoitenrim.com%2Fimages%2Fannonces%2F68633f1b82f8a_main.jpg&w=500&q=85&output=webp,2026-02-14,Nouakchott,4,1,,,,Location,,,
mauri-home.com,Non spécifié,APPARTEMENT MEUBLE A LOUER,40000 MRU,,Tevragh Zeina,Non spécifié,,,Non spécifiée,,https://wsrv.nl/?url=https%3A%2F%2Funtoitenrim.com%2Fimages%2Fannonces%2F6861d2c8ccc0d_main.jpeg&w=500&q=85&output=webp,2026-02-14,Nouakchott,1,1,,,,Location,,,
mauri-home.com,Non spécifié,GRANDE VILLA TRIPLEX A LOUER,150000 MRU,,Tevragh Zeina,Non spécifié,,,Non spécifiée,,https://wsrv.nl/?url=https%3A%2F%2Funtoitenrim.com%2Fimages%2Fannonces%2F68687a6b19e9c_main.jpg&w=500&q=85&output=webp,2026-02-14,Nouakchott,1,1,,,,Location,,,
mauri-home.com,Non spécifié,DUPLEX 4 PIECES A LOUER,20000 MRU,,Tevragh Zeina,Non spécifié,,,Non spécifiée,,https://wsrv.nl/?url=https%3A%2F%2Funtoitenrim.com%2Fimages%2Fannonces%2F6861c69704d49_main.jpeg&w=500&q=85&output=webp,2026-02-14,Nouakchott,3,1,,,,Location,,,
mauri-home.com,Non spécifié,VILLA DUPLEX 5 PIECES AVEC PISCINE A LOUER,80000 MRU,,Tevragh Zeina,Non spécifié,,,Non spécifiée,,https://wsrv.nl/?url=https%3A%2F%2Funtoitenrim.com%2Fimages%2Fannonces%2F686463f07c404_main.jpg&w=500&q=85&output=webp,2026-02-14,Nouakchott,1,1,,,,Location,,,
mauri-home.com,Non spécifié,APPARTEMENTS MEUBLES A LOUER,65000 MRU,,Tevragh Zeina,Non spécifié,,,Non spécifiée,,https://wsrv.nl/?url=https%3A%2F%2Funtoitenrim.com%2Fimages%2Fannonces%2F6861e2f786ca5_main.jpeg&w=500&q=85&output=webp,2026-02-14,Nouakchott,2,1,,,,Location,,,
mauri-home.com,Non spécifié,APPARTEMENTS MEUBLES A LOUER,45000 MRU,,Tevragh Zeina,Non spécifié,,,Non spécifiée,,https://wsrv.nl/?url=https%3A%2F%2Funtoitenrim.com%2Fimages%2Fannonces%2F6861cf74b8240_main.jpeg&w=500&q=85&output=webp,2026-02-14,Nouakchott,2,1,,,,Location,,,
mauri-home.com,Non spécifié,فيه دار لأجار قرب ديار تاتا  كبير مناسب للمكاتب,40000 MRU,,Tevragh Zeina,Non spécifié,,,Non spécifiée,,https://wsrv.nl/?url=https%3A%2F%2Fvoursa-prod.s3.amazonaws.com%2Fimages%2F1770458775290_1000409649.jpg&w=500&q=85&output=webp,2026-02-14,Nouakchott,12,7,,,,Location,,,
mauri-home.com,Non spécifié,VILLA A LOUER,16000 MRU,,Tevragh Zeina,Non spécifié,,,Non spécifiée,,https://wsrv.nl/?url=https%3A%2F%2Funtoitenrim.com%2Fimages%2Fannonces%2F68937e1268690_main.jpeg&w=500&q=85&output=webp,2026-02-14,Nouakchott,2,1,,,,Location,,,
mauri-home.com,Non spécifié,VILLA TRIPLEX 13 PIECES AVEC PISCINE A LOUER,150000 MRU,,Tevragh Zeina,Non spécifié,,,Non spécifiée,,https://wsrv.nl/?url=https%3A%2F%2Funtoitenrim.com%2Fimages%2Fannonces%2F6864292fb3681_main.jpg&w=500&q=85&output=webp,2026-02-14,Nouakchott,11,1,,,,Location,,,
mauri-home.com,Non spécifié,STUDIO MEUBLE A LOUER,45000 MRU,,Tevragh Zeina,Non spécifié,,,Non spécifiée,,https://wsrv.nl/?url=https%3A%2F%2Funtoitenrim.com%2Fimages%2Fannonces%2F6861e26028a9f_main.jpeg&w=500&q=85&output=webp,2026-02-14,Nouakchott,1,1,,,,Location,,,
mauri-home.com,Non spécifié,APPARTEMENT A LOUER,15000 MRU,,Tevragh Zeina,Non spécifié,,,Non spécifiée,,https://wsrv.nl/?url=https%3A%2F%2Funtoitenrim.com%2Fimages%2Fannonces%2F68632d5f261b5_main.jpeg&w=500&q=85&output=webp,2026-02-14,Nouakchott,3,1,,,,Location,,,
mauri-home.com,Non spécifié,APPARTEMENT A LOUER MEUBLE,20000 MRU,,Tevragh Zeina,Non spécifié,,,Non spécifiée,,https://wsrv.nl/?url=https%3A%2F%2Funtoitenrim.com%2Fimages%2Fannonces%2F68937c11d24e2_main.jpeg&w=500&q=85&output=webp,2026-02-14,Nouakchott,1,1,,,,Location,,,
mauri-home.com,Non spécifié,VILLA TRIPLEX HAUT STANDING AVEC PISCINE A LOUER,150000 MRU,,Tevragh Zeina,600 m²,,,Non spécifiée,,https://wsrv.nl/?url=https%3A%2F%2Funtoitenrim.com%2Fimages%2Fannonces%2F6861c7bb0f7e4_main.jpeg&w=500&q=85&output=webp,2026-02-14,Nouakchott,2,1,,,,Location,,,
